datetime,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0
2012-08-04,26.2482534361,24.7489517095,24.5844423346,21.7027243672,16.5556182584,12.610494783,9.67764933105,7.123041905,5.32824872652,4.55277927238,4.18835001683,4.05208909387,4.01174414483,4.00241318312,4.00069654928,4.00037089545,4.00023633681,4.00014750205,4.00008900729,4.00005555028,4.00003572381,4.00002228824,4.00001934097
2012-08-29,25.1603239234,23.9304825488,23.7245400392,22.9497997883,19.2763157746,14.8423549689,10.2871734376,7.64891269142,5.71945234075,4.80618794283,4.31946358423,4.10570317329,4.02906682751,4.00677306609,4.00150925826,4.00049927984,4.00027097857,4.00016647164,4.00010035035,4.00006237654,4.00003967394,4.0000245998,4.00002099247
2012-10-02,18.1251217346,18.0540519796,18.0194410632,18.0153456862,17.6573114211,13.8462037059,10.6412366553,7.91070423352,5.90017277951,4.93643040254,4.40074839222,4.14682670142,4.04588147595,4.01224044186,4.00285812276,4.0007760899,4.00034135532,4.00019946186,4.00012027867,4.00007514092,4.00004790181,4.00002907349,4.00002474799
2012-10-09,17.3652713961,17.2609438368,17.2510507716,17.2267194548,17.1405643635,13.9200875815,10.7091989802,7.95827353077,5.9334660611,4.95919183551,4.41472199623,4.15399821647,4.0489335888,4.01331622605,4.00315498299,4.00084309161,4.00035792461,4.0002063993,4.00012435461,4.00007773509,4.00004955689,4.00002993549,4.00002549951
2012-11-02,13.8701226024,13.6301965373,13.6177324936,13.6143078427,13.5691894483,13.5463875162,12.2860794086,8.28104046028,6.1479891884,5.12103746858,4.52770934951,4.21986139245,4.08080977388,4.02581350566,4.00684726214,4.00168344041,4.00052618626,4.00025043903,4.00014468364,4.00009025043,4.00005730133,4.00003527389,4.00002898791
2012-11-12,8.6018973788,8.37680669696,8.18620111091,8.17852994273,8.17852897808,8.38759736866,10.8356962265,8.50670796897,6.33099858485,5.25140245948,4.61944404032,4.27644890229,4.11052454252,4.03897520503,4.01140009604,4.00287088097,4.00076392137,4.00029120425,4.00015442535,4.00009472262,4.00005955202,4.00003718513,4.00002988124
2012-12-04,4.90195823745,4.80047920735,4.76407642827,4.75753358841,4.75700681713,4.75965928306,10.2234360034,8.46889538825,6.41910563358,5.31195660473,4.66093826156,4.30327104863,4.12617587367,4.04684281022,4.01451328632,4.00383206062,4.0009955805,4.00033615351,4.00016411094,4.0000987402,4.00006211739,4.00003934918,4.00003111598
2013-01-14,2.83536161119,2.84517572159,2.90251462844,2.8981250102,2.8980768129,2.84088600193,2.8783335101,5.35804711189,6.81628638225,5.58263091675,4.82388431751,4.39599484432,4.17821964092,4.07417201287,4.02667880843,4.00823215769,4.00228026301,4.00063627495,4.00022651952,4.00011703127,4.00007197317,4.00004581087,4.00003477899
2013-03-27,4.1868073244,4.1868073244,4.1868073244,4.18680731842,4.18674038248,4.15867620947,4.12988239489,4.0054638713,5.62945394099,5.51824609937,5.00566088879,4.57474301416,4.30346489357,4.15009390669,4.06547029474,4.02502027082,4.00842012405,4.00245468267,4.00067275025,4.00022663525,4.00010972796,4.00006297914,4.00004585358
2013-05-10,14.4808359572,12.5714370032,12.2675472746,11.5478763937,9.90987778834,7.35117721794,5.66422373233,5.11348668081,5.11027011205,5.14212602044,4.98167335109,4.69524774252,4.42889707939,4.23950007689,4.11815757474,4.05153294745,4.01976083401,4.00642820636,4.00175611429,4.00047037159,4.00017129051,4.00007996607,4.0000539664
2013-06-17,20.2593434742,19.4616055487,19.3640892728,19.2713540693,19.0601484304,18.4911835279,16.7288490945,13.2880386304,8.55158895713,6.08400561504,5.24874604062,4.81594366638,4.5749525513,4.39833540629,4.25028099738,4.13933486578,4.06747041247,4.02710355334,4.00853941126,4.00219238001,4.00057550121,4.00016357729,4.00007901819
2013-07-17,22.3663468604,18.9714078786,18.8505863902,18.8108417469,18.8054420276,18.6094304585,16.6932023344,13.7325330843,10.4609664397,7.89925032219,6.51862958887,5.48250743769,4.87845095226,4.54470219273,4.33875329578,4.20281462437,4.11127012889,4.05216760672,4.01947399363,4.00589087659,4.00160621113,4.00039023753,4.00013672432
2013-08-12,21.7283237011,20.1292586162,20.0600640014,20.0123279857,19.8114959792,18.3475914428,16.3534349623,13.7801360291,10.7945417193,8.33623045157,6.9244659291,5.77750455431,5.05358455851,4.63627886064,4.3845386919,4.22840914441,4.12766612604,4.06240342428,4.02478507861,4.00813372546,4.00235230621,4.00058105432,4.00018919848
2013-10-04,19.8920641546,18.924955257,18.7876024163,18.8671735302,18.9664406251,17.8908886365,16.267620761,13.7945715189,10.9512299971,8.55269668147,7.13574297613,5.94546350348,5.16554074194,4.70184465404,4.41955866311,4.24794225269,4.14015483624,4.07077932124,4.0298825832,4.01078685126,4.00342335634,4.00090507635,4.0002881409
2013-11-12,10.2419950722,10.2003843264,10.1360746802,10.1298856061,10.1148389138,10.1146258668,12.7715785947,13.8052350524,11.032910634,8.6624824152,7.24535197211,6.03724277947,5.23163021485,4.74409187449,4.44378440311,4.26196386186,4.14916261892,4.07682859557,4.03369049605,4.01293162253,4.00438907062,4.0012368147,4.00040215263
